date,V,Qi,Qo
01/12/2014,213.386650949205,17.9221875,9.65972222222222
01/13/2014,213.744272815193,15.1437731481482,11.0046296296296
01/14/2014,213.62506552653,9.04274305555555,10.4224537037037
01/15/2014,213.565461882199,9.63652777777778,10.3263888888889
01/16/2014,213.386650949205,8.84246527777778,10.912037037037
01/17/2014,212.494986244601,0.35920138888889,10.6793981481482
01/18/2014,211.784512164777,2.15886574074074,10.3819444444444
01/19/2014,211.489046367271,5.66474537037037,9.08449074074074
01/20/2014,210.664442353551,1.16430555555555,10.7083333333333
01/21/2014,209.72585440759,1,10.4826388888889
01/22/2014,209.901619654319,11.8769097222222,9.84259259259259
01/23/2014,210.018796485472,11.2508912037037,9.89467592592593
01/24/2014,210.546930294759,15.9737731481481,9.86111111111111
01/25/2014,211.135331824755,15.6227083333333,8.8125
01/26/2014,211.253180377961,10.3616782407407,8.99768518518519
01/27/2014,210.311906177174,1,8.87615740740741
01/28/2014,210.018796485472,6.08206018518519,9.47453703703704
01/29/2014,209.960208069895,9.33231481481482,10.0104166666667
01/30/2014,209.258315960884,1.60310185185185,9.72685185185185
01/31/2014,209.08,8.42574074074074,10.4895833333333
02/01/2014,209.08,9.76736111111111,9.76736111111111
02/02/2014,208.5,2.44675925925926,9.15972222222222
02/03/2014,208.210054104507,7.26914351851852,10.625
02/04/2014,208.21,10.3280787037037,10.3287037037037
02/05/2014,209.08,20.0659722222222,9.99652777777778
02/06/2014,209.083051661815,10.1001388888889,10.0648148148148
02/07/2014,208.312051661815,1,9.92361111111111
02/08/2014,206.762767131586,1,9.71643518518519
02/09/2014,206.474787577026,1.1,9.43865740740741
02/10/2014,205.68,0.654078969603196,9.85300925925926
02/11/2014,204.7838,0,10.3726851851852
02/12/2014,204.468700586673,6.05324753093317,9.70023148148148
02/13/2014,203.65,0.484946913511184,9.96064814814815
02/14/2014,203.04824762934,2.95541237662076,9.92013888888889
02/15/2014,202.765119359392,0.5,9.63888888888889
02/16/2014,202,0.636350007037334,9.49189814814815
02/17/2014,201.2,0.349537037036907,9.6087962962963
02/18/2014,200.28,0.00462962962977542,10.6527777777778
02/19/2014,199.790457720024,4.10368055555556,9.76967592592593
02/20/2014,198.958,0.00974861083009237,9.64467592592593
02/21/2014,198.23673162327,0.686708602665712,9.03472222222222
02/22/2014,197.739902608766,3.65012714694064,9.40046296296296
02/23/2014,197.4,5.84950684298632,9.78356481481482
02/24/2014,196.640304674773,1.05329484690709,9.84606481481482
02/25/2014,196.75,10.7638347827225,9.49421296296296
02/26/2014,196.3,4.9166666666668,10.125
02/27/2014,195.65,3.29861111111104,10.8217592592593
02/28/2014,195.5,7.1,10.4212962962963
03/01/2014,195.111264653921,0,9.87615740740741
03/02/2014,194.351143776472,0.477767622120714,9.27546296296296
03/03/2014,195.111264653921,0,9.87615740740741
03/04/2014,193.378062666423,7.1959890580451,10.3206018518519
03/05/2014,192.517458068392,0.611057893156564,10.5717592592593
03/06/2014,191.981402772396,4.44611925930596,10.650462962963
03/07/2014,192.195587300543,12.0368579646637,9.55787037037037
03/08/2014,192.57,13.6077858733491,9.27430555555556
03/09/2014,192.03,3.39930555555565,9.64930555555556
03/10/2014,191.073483753622,1.2,9.90277777777778
03/11/2014,193.216531613724,34.4739335659914,9.67013888888889
03/12/2014,193.69487899757,14.8824928685959,9.34606481481482
03/13/2014,195.033532298488,25.2367280198799,9.74305555555556
03/14/2014,195.301262958671,12.7283641224952,9.62962962962963
03/15/2014,196.750110818932,27.2112037037037,10.4421296296296
03/16/2014,195.656024511948,0.31,9.46990740740741
03/17/2014,194.676607847596,0,9.46990740740741
03/18/2014,195,13.4397239861579,9.69675925925926
03/19/2014,194.622313581021,5.6818701507059,10.0532407407407
03/20/2014,193.756015829955,0.245396399703845,10.2719907407407
03/21/2014,193.108844245247,0,10.0555555555556
03/22/2014,191.820764376286,0,10.5578703703704
03/23/2014,190.966982095664,0.252519900209988,10.1342592592593
03/24/2014,190.328999840775,0,10.9826388888889
03/25/2014,189.270425822154,0,10.1747685185185
03/26/2014,189.22,6.5,10.8969907407407
03/27/2014,189.22,10,10.4861111111111
03/28/2014,189.059177601138,8.94071297613826,10.8020833333333
03/29/2014,188.901322040892,6,11.0243055555556
03/30/2014,187.689983251766,0.15,10.4641203703704
03/31/2014,187.013967701321,0,11.0625
04/01/2014,186.76,7.83254975322634,10.7719907407407
04/02/2014,186.493049938843,8.10821688475574,11.1979166666667
04/03/2014,187.013967701321,9,10.6134259259259
04/04/2014,187.5,9,11.5810185185185
04/05/2014,187.45,11.4,11.6840277777778
04/06/2014,187.013967701321,6,10.5324074074074
04/07/2014,188.85,31,10.4548611111111
04/08/2014,187.964,2,10.2581018518519
04/09/2014,187.9,9.65277777777786,10.3935185185185
04/10/2014,188.585320617625,15,10.880787037037
04/11/2014,188.65,11.7682798885966,11.0196759259259
04/12/2014,189.2,16.8333333333331,10.4675925925926
04/13/2014,189.9,18.3854166666669,10.2835648148148
04/14/2014,190.9,19,10.4976851851852
04/15/2014,194.19,42,9.93518518518519
04/16/2014,196.37,37,9.80324074074074
04/17/2014,199.9,45,10.2650462962963
04/18/2014,201.5,25,9.8900462962963
04/19/2014,202.77,23.7939814814816,9.09490740740741
04/20/2014,203.35,16.1064814814813,9.39351851851852
04/21/2014,203.9,15.5740740740742,9.20833333333333
04/22/2014,205.4,28.0717592592593,10.7106481481482
04/23/2014,206.9,25,10.7106481481482
04/24/2014,208.75,31.4050925925925,9.99305555555556
04/25/2014,210.26,28.4189814814814,10.9421296296296
04/26/2014,210.5,14.670138888889,11.8923611111111
04/27/2014,209.44,0,12.3275462962963
04/28/2014,209.08,6.34259259259276,10.5092592592593
04/29/2014,209.05,8,9.3599537037037
04/30/2014,210.85,27,10.2060185185185
05/01/2014,211.843605324278,21.614644956922,10.1145833333333
05/02/2014,212.910675810633,23.4938713698534,11.1435185185185
05/03/2014,212.376460884146,3.86441057306076,10.0474537037037
05/04/2014,211.489046367271,0.728998647280449,11
05/05/2014,211.194256101358,6.75705710748932,10.1689814814815
05/06/2014,211.902698483779,18.4460923891346,10.2465277777778
05/07/2014,211.725419005275,9.34977455435476,11.4016203703704
05/08/2014,212.020884802769,22,11.0185185185185
05/09/2014,213.386650949205,16,10.8310185185185
05/10/2014,211.737,18.6805555555556,11.0300925925926
05/11/2014,213.983201735939,12,10.5706018518519
05/12/2014,213.386650949205,4.38482885725048,11.2893518518519
05/13/2014,212.970108651749,7.06548266833229,11.8865740740741
05/14/2014,212.851242969518,6,10.7731481481481
05/15/2014,212.732377287287,9.33488793714001,10.7106481481482
05/16/2014,212.672944446171,9.71374026486597,10.4016203703704
05/17/2014,212.732377287287,12.3476023277266,11.6597222222222
05/18/2014,212.554248924828,9.0598569159857,11.1215277777778
05/19/2014,212.080147483009,10,11.1076388888889
05/20/2014,212.554248924828,16.555572243276,11.068287037037
05/21/2014,212.257935523691,8.99984489425115,12.4293981481482
05/22/2014,212.257935523691,11.9293981481482,11.9293981481482
05/23/2014,211.843605324278,6.56678009938524,11.3622685185185
05/24/2014,211.96179164328,16,11.3715277777778
05/25/2014,213.565461882199,21,11.8800925925926
05/26/2014,213.029541492865,5.93263438270872,12.1354166666667
05/27/2014,213.744272815193,21.7677236380525,13.4953703703704
05/28/2014,214.701363314741,22.4848437447758,11.4074074074074
05/29/2014,216.084645157011,26.0402991003447,10.0300925925926
05/30/2014,217.052473862964,21.6531100226054,10.4513888888889
05/31/2014,217.1,10.4875710305078,9.9375
06/01/2014,216.7,6.49999999999993,11.1296296296296
06/02/2014,216.51,7.44560185185188,9.64467592592593
06/03/2014,215.4,0,10.6087962962963
06/04/2014,214.27,-0.00347222222216814,13.0752314814815
06/05/2014,213.15,0.240740740740685,13.2037037037037
06/06/2014,212.32,6,12.6203703703704
06/07/2014,211.73,5.91898148148144,12.7476851851852
06/08/2014,210.253150147764,0,12.0949074074074
06/09/2014,209.08,0,11.6909722222222
06/10/2014,208.50050086758,0.5,12.3483796296296
06/11/2014,209.96,30,13.125
06/12/2014,209.95,41,14.1168981481482
06/13/2014,213.207840016199,21,17.005787037037
06/14/2014,211.73,0,17.7476851851852
06/15/2014,209.96,0,21.3090277777778
06/16/2014,207.91,0,19.4375
06/17/2014,205.9,0,16.1446759259259
06/18/2014,205.5,8.75,16.8599537037037
06/19/2014,204.75,3.75,17.2152777777778
06/20/2014,203.9,2,15.8912037037037
06/21/2014,203.05,4.07523148148155,13.9131944444444
06/22/2014,203.05,0,14.2326388888889
06/23/2014,203.05,0,14.0601851851852
06/24/2014,199.12,0,14.0659722222222
06/25/2014,197.74,0,14.7465277777778
06/26/2014,196.37,0,14.9166666666667
06/27/2014,195.27,0.625,14.6273148148148
06/28/2014,194.46,0.260416666666667,13.7210648148148
06/29/2014,193.38,2.09259259259245,14.5925925925926
06/30/2014,191.8,0,14.3819444444444
07/01/2014,191.23,27.435185185185,18.1643518518519
07/02/2014,191.553625442773,21.3243685506143,17.5787037037037
07/03/2014,192.715625442773,31.4502314814815,18.0011574074074
07/04/2014,190.169687793619,21.7256944444446,18.7974537037037
07/05/2014,190.169687793619,19.3275462962963,19.3275462962963
07/06/2014,189.534486098423,13,18.4074074074074
07/07/2014,188.743321329267,14,17.787037037037
07/08/2014,190.169687793619,32.0308618559314,15.5219907407407
07/09/2014,190.753978779748,21.0554512283369,14.2928240740741
07/10/2014,192.947313192532,39.6971575553717,14.3113425925926
07/11/2014,196.092804634041,49.8911046471034,13.4849537037037
07/12/2014,198.29201214874,39.5845777164246,14.130787037037
07/13/2014,201.1881978741,46.7081681175906,13.1875
07/14/2014,202.878370667386,32.459175848209,12.8969907407407
07/15/2014,205.669913999389,44.2389274537482,11.9293981481482
07/16/2014,207.22500915577,30.9964717173696,12.9976851851852
07/17/2014,208.61701102644,30.8923827623871,14.78125
07/18/2014,208.61701102644,16.1585648148148,16.1585648148148
07/19/2014,208.675266105864,15.7633689748087,15.0891203703704
07/20/2014,207.224845296117,0,14.7071759259259
07/21/2014,205.899644676319,0,14.1909722222222
07/22/2014,205.039780896943,4.5802803312991,14.5324074074074
07/23/2014,205.039780896943,15.4583333333333,15.4583333333333
07/24/2014,205.899644676319,25.243793742775,15.2916666666667
07/25/2014,205.18,14.8498701789276,15.682792258
07/26/2014,205.88,20,16.246253754
07/27/2014,204.535,4,13.7
07/28/2014,203.32,0,14.5
07/29/2014,204.582916648741,20,14.1736111111111
07/30/2014,204.411753956487,9,13.4375
07/31/2014,204.240914065888,8.53078830325415,10.5081018518519
08/01/2014,205.383401156877,23.5287857753329,10.3055555555556
08/02/2014,206.183401156877,21.3275462962963,12.068287037037
08/03/2014,205.196401156877,1.53356481481482,12.9571759259259
08/04/2014,204.411753956487,3.87561110659791,12.9571759259259
08/05/2014,204.811348772849,16.3737825967788,11.7488425925926
08/06/2014,205.611348772849,21.537037037037,12.2777777777778
08/07/2014,205.67,16,12.181712962963
08/08/2014,207.456213338087,17,13.1064814814815
08/09/2014,206.169,16,14.3680555555556
08/10/2014,207.514137588507,14,13.4548611111111
08/11/2014,206.186808022467,0,11.912037037037
08/12/2014,205.237,13,14.021397386
08/13/2014,204.535,12,15.270790001
08/14/2014,204.244,11.3061797024445,14.674235258
08/15/2014,203.72,7.13518518518517,13.2
08/16/2014,202.685,0.020833333333373,12
08/17/2014,201.713,0.749999999999902,12
08/18/2014,200.523,0,13.3
08/19/2014,199.737,7.7,13.5
08/20/2014,199.569,11.0555555555555,13
08/21/2014,199.569,12.9814814814815,12.9814814814815
08/22/2014,199.9,0,11.6296296296296
08/23/2014,200.6,20.023148148148,11.9212962962963
08/24/2014,202.77,12.3078703703704,11.7291666666667
08/25/2014,201.7,0.689814814814564,13.0740740740741
08/26/2014,204.0058,41.1550925925927,14.4675925925926
08/27/2014,206.2931,40,13.5266203703704
08/28/2014,209.1804,45,11.5821759259259
08/29/2014,209.1804,45,11.5821759259259
08/30/2014,209.1804,45,11.5821759259259
08/31/2014,209.1804,45,11.5821759259259
09/01/2014,215.4287,5.52907407407397,11.9664351851852
09/02/2014,215.73022,16.811574074074,13.3217592592593
09/03/2014,216.60062,22.6111111111112,12.537037037037
09/04/2014,217.470724,22.8299074074074,12.7592592592593
09/05/2014,218.614324,25.9953703703702,12.7592592592593
09/06/2014,218.349784,9.75648148148147,12.818287037037
09/07/2014,217.096412,0.00148148148160487,14.5081018518519
09/08/2014,216.131844,0.00499999999989598,11.1689814814815
09/09/2014,225.09,17.9444444444442,12.8287037037037
09/10/2014,226.037,30.1377314814817,18.4479166666667
09/11/2014,227.337,15,16.4039351851852
09/12/2014,227.537,30.0055393178148,27.690724503
09/13/2014,228.081,22.787037037037,16.4907407407407
09/14/2014,227.846,13.3796296296295,16.099537037037
09/15/2014,227.122,8.49189814814827,16.8715277777778
09/16/2014,228.178,31.3946759259257,19.1724537037037
09/17/2014,227.898,16.5902777777781,19.8310185185185
09/18/2014,226.769,6.82291666666645,19.8900462962963
09/19/2014,226.4323,16,19.8969907407407
09/20/2014,225.72,11.6990740740741,19.943287037037
09/21/2014,225.09,12.3761574074075,19.6678240740741
09/22/2014,223.954,10,18.2534722222222
09/23/2014,224.207,20.5682870370372,17.6400462962963
09/24/2014,225.469,33.037037037037,18.4305555555556
09/25/2014,225.469,17.0810185185185,17.0810185185185
09/26/2014,224.775,9.96412037037018,17.9965277777778
09/27/2014,224.648,14.4409722222224,15.9108796296296
09/28/2014,223.891,5.24074074074068,14.0023148148148
09/29/2014,222.73,6.10763888888854,19.5451388888889
09/30/2014,222.061,20.1134259259261,27.8564814814815
10/01/2014,224.863,66.6875000000002,37.8449074074074
10/02/2014,225.5,47.2210648148148,37.71875
10/03/2014,225.002,29.9606481481481,37.2638888888889
10/04/2014,226.264,28.223148148148,14.2069444444444
10/05/2014,225.532,4.74074074074079,10.724537037037
10/06/2014,225.683,14.7754629629632,14.0462962962963
10/07/2014,224.901,11.9699074074073,19.4236111111111
10/08/2014,223.828,7.28935185185182,19.5578703703704
10/09/2014,224.623,26.9583333333334,18.1967592592593
10/10/2014,227.142,45.6469907407407,17.1400462962963
10/11/2014,226.548,41,16.162037037037
10/12/2014,226.838,15.1747685185185,15.9270833333333
10/13/2014,227.442,4.6,16.25
10/14/2014,228.42,5.3,16.1724537037037
10/15/2014,227.833,10.2106481481483,17.0046296296296
10/16/2014,227.572,12.8182870370368,15.6886574074074
10/17/2014,227.116,11.1458333333336,16.1226851851852
10/18/2014,226.541,8.46412037037025,15.9988425925926
10/19/2014,224.775,0,15.5925925925926
10/20/2014,223.323,0,15.5
10/21/2014,222.566,7.394675925926,15.6469907407407
10/22/2014,221.052,0,15.6759259259259
10/23/2014,221.197,5,15.8009259259259
10/24/2014,221.721,8.5,16.0324074074074
10/25/2014,221.708,15.6469907407409,16.4456018518519
10/26/2014,221.115,12.8726851851851,15.7199074074074
10/27/2014,222.276,5,15.7685185185185
10/28/2014,223.26,7,16.7233796296296
10/29/2014,219.123796581355,2.5,15.9097222222222
10/30/2014,216.326166556153,0,16.3287037037037
10/31/2014,216.311831784422,3.5,15.8078703703704
11/01/2014,216.991831784422,23.6782407407411,15.8078703703704
11/02/2014,216.1,5.40240990252271,15.724537037037
11/03/2014,215.2,5.00462962962956,15.4212962962963
11/04/2014,214.9,12.3622685185187,15.8344907407407
11/05/2014,213.437,-0.00128703737030023,16.931583333
11/06/2014,212.65,7.94097222222215,17.0497685185185
11/07/2014,212.71,16.7430555555556,16.0486111111111
11/08/2014,212.95,17.3738425925924,14.5960648148148
11/09/2014,214.4,28.6724537037039,11.8900462962963
11/10/2014,214.9,17.6770833333333,11.8900462962963
11/11/2014,215.95,23.679398148148,11.5266203703704
11/12/2014,216.7,20.4895833333333,11.8090277777778
11/13/2014,217.3,17.1423611111114,10.1979166666667
11/14/2014,217.11,7.99884259259262,10.1979166666667
11/15/2014,215.672,0.00462962962943792,16.6481481481482
11/16/2014,214.188,-0.0011574074075078,17.1747685185185
11/17/2014,212.779,0.00000000000009592327,16.3078703703704
11/18/2014,212,0.383101851851894,9.39930555555556
11/19/2014,211.127,-0.00115740740729642,10.1030092592593
11/20/2014,210,8.97453703703704,10.4444444444444
11/21/2014,209.96,10.2361111111112,10.6990740740741
11/22/2014,210.3,14.4525462962963,10.5173611111111
11/23/2014,210.1,7.60185185185166,9.91666666666667
11/24/2014,209.67,5.13078703703696,10.1076388888889
11/25/2014,209.45,7.80092592592594,10.3472222222222
11/26/2014,209.55,11.8611111111114,10.7037037037037
11/27/2014,208.7,1.17824074074048,11.0162037037037
11/28/2014,209.25,18.5949074074075,12.2291666666667
11/29/2014,209.67,17.5706018518517,12.7094907407407
11/30/2014,212.85,75.1469907407408,38.3414351851852
12/01/2014,235,336.365740740741,80
12/02/2014,237.81,412.553148148148,380.03
12/03/2014,233,184.707694896,207.520194896
12/04/2014,233,196.4375,208
12/05/2014,233,144.9375,159
12/06/2014,233.244,107.631944444444,131
12/07/2014,233,107.055555555556,104
12/08/2014,233.114,39.3764071546295,43.184277525
12/09/2014,233.179,37.953415073,37.953415073
12/10/2014,232.592,31.8644847627039,39.410781059
12/11/2014,231.68,29.7353928503702,40.30252248
12/12/2014,230.31,23.1177849635926,38.962692371
12/13/2014,229.789,29.0684467992223,34.346224577
12/14/2014,229.463,30.4280712688519,34.201219417
12/15/2014,228.941,28.8613062093331,34.902972876
12/16/2014,228.485,25.7289335421484,30.705785394
12/17/2014,228.55,30.7523148148148,30
12/18/2014,228.615,25.7196912067035,24.515987503
12/19/2014,229.006,21.0821759259259,16.5451388888889
12/20/2014,229.463,20.8645833333336,17.0914351851852
12/21/2014,229.202,13.8402777777775,16.8611111111111
12/22/2014,228.706,13.5879430748519,17.361091223
12/23/2014,228.746,15.3553240740741,16.8715277777778
12/24/2014,229.124,22.3078703703703,17.0185185185185
12/25/2014,229.137,14.9116196161852,15.663934431
12/26/2014,227.833,2,14.884000229
12/27/2014,227.898,16.8095769245188,14.541058406
12/28/2014,226.668,0,14.541058406
12/29/2014,225.406,0.228638157518514,14.835119639
12/30/2014,223.954,2,15.139608008
12/31/2014,222.945,4.10907276507436,15.397498691
01/01/2015,222.061,3.64427788218496,15.384092697
01/02/2015,220.926,2.90766882151876,15.376650303
01/03/2015,222.124,29.2423910437408,15.376650303
01/04/2015,222.692,21.9507243770739,15.376650303
01/05/2015,221.998,7.34424289559273,15.376650303
01/06/2015,222.188,16.0832333250002,13.895733325
01/07/2015,221.809,9.39678386266636,13.042617196
01/08/2015,223.709,34.5497685185185,12.5590277777778
01/09/2015,227.7,58.0216947436295,11.829565114
01/10/2015,228.9,25.6872042458891,11.798315357
01/11/2015,227.937749021069,0,11.137164108
01/12/2015,226.975498042138,0,12.014957632
01/13/2015,226.025098042138,0,11.362840115
01/14/2015,224.97579978793,0,12.14465572
01/15/2015,225.173737915018,15,12.709049455
01/16/2015,224.06160616991,0,12.871895198
01/17/2015,225.784,17.4523571427405,12.336616402
01/18/2015,226.605,20.2056893387407,10.714948598
01/19/2015,226.857,15.7348634634074,12.077456056
01/20/2015,226.794,13.4082458906669,12.679079224
01/21/2015,226.731,9.56120789133322,12.477874558
01/22/2015,226.037,5.06755648125926,12.370797222
01/23/2015,225.469,4.82478001325926,12.128020754
01/24/2015,224.648,2.70591238318521,12.208227198
01/25/2015,223.765,-0.00260175440751986,10.067305653
01/26/2015,222.781,0.00473421511111205,11.393623104
01/27/2015,221.712,-0.00320614018518484,12.369479045
01/28/2015,220.645,-0.00392605503703614,12.345610982
01/29/2015,219.878,7.82781385488906,12.063924966
01/30/2015,218.841,1.46878482333333,11.88545149
01/31/2015,218.194,6.26921296296297,11.8479166666667
02/01/2015,219.512,27.7493194004444,10.804874956
02/02/2015,221.62,33.5983265339259,12.047400608
02/03/2015,222.503,21.6649781984072,11.445070791
02/04/2015,221.746,1.91550925925953,10.6770833333333
02/05/2015,223.008,25.2835648148148,10.6770833333333
02/06/2015,224.547,28.5567129629629,10.59375
02/07/2015,225.09,21.2333057421481,11.522657594
02/08/2015,227.507,37.3859249876295,11.506295358
02/09/2015,226.794,1.41050412059283,11.005411528
02/10/2015,225.91,3.52398436637018,11.278613996
02/11/2015,225.595,8.29032868133323,11.206995348
02/12/2015,225.658,12.3530092592595,11.6238425925926
02/13/2015,225.721,13.7744617573334,12.316128424
02/14/2015,224.964,2.05712788859248,12.277035296
02/15/2015,223.891,0,12.286814306
02/16/2015,222.629,1,12.362129875
02/17/2015,221.557,0.686662922259419,12.364903663
02/18/2015,220.366,0,12.354694114
02/19/2015,219.756,6.06800817633326,12.422174843
02/20/2015,219.878,13.8044607690372,12.392423732
02/21/2015,220.061,13.8408438160369,12.428806779
02/22/2015,218.963,0,12.388374282
02/23/2015,217.926,1.12430607570371,12.420602372
02/24/2015,217.011,1.05671263070371,12.353008927
02/25/2015,216.218,3.48771246659253,12.457619874
02/26/2015,216.218,12.8301645632964,12.471368267
02/27/2015,215.73,6.79184049085153,12.439988639
02/28/2015,215.25,6.90017087144456,12.455726427
03/01/2015,214.8,7.2597153996668,12.468048733
03/02/2015,213.92,2.28644048181454,12.471625667
03/03/2015,214.274,16.5385617392224,12.441339517
03/04/2015,216.645,39.9768736636297,12.534744034
03/05/2015,216.3,8.53946865344446,12.532524209
03/06/2015,215.55,3.41444444444444,12.095
03/07/2015,216.26,19.3506944444442,11.1331018518519
03/08/2015,216.401,12.5717592592595,10.9398148148148
03/09/2015,215.425,0,11.2962962962963
03/10/2015,215.181,8,10.8240740740741
03/11/2015,215.767,18,11.2175925925924
03/12/2015,215.937,13.2013888888887,11.2337962962963
03/13/2015,216.279,14.9212962962961,10.962962962963
03/14/2015,216.828,17.7615740740742,11.4074074074074
03/15/2015,217.255,15.5127314814817,10.5706018518519
03/16/2015,217.194,9.74537037037029,10.4513888888889
03/17/2015,219.5,12,9.32638888888889
03/18/2015,221.998,38.7592592592595,9.84722222222222
03/19/2015,224.838,42.6041666666667,9.7337962962963
03/20/2015,225.91,22.2074074074071,9.8
03/21/2015,227.116,24.4699074074076,10.5115740740741
03/22/2015,231.745,66.1539351851851,12.5775462962963
03/23/2015,230.05,9.78194444444452,29.4
03/24/2015,228.42,-0.0024074074076843,18.8633333333333
03/25/2015,227.311,4.46875000000023,17.3043981481481
03/26/2015,227.416,17.7152777777777,16.5
03/27/2015,227.637,18.8819444444445,16.3240740740741
03/28/2015,227.624,14.2731481481484,14.4236111111111
03/29/2015,227.833,16.8425925925923,14.4236111111111
03/30/2015,226.985,4.58518518518536,14.4
03/31/2015,227.963,25.2870370370371,13.9675925925926
04/01/2015,228.341,18.4895833333332,14.1145833333333
04/02/2015,228.041,12.1562499999997,13.5219907407407
04/03/2015,227.311,4.28240740740755,13.4837962962963
04/04/2015,226.415,3.45601851851845,13.8032407407407
04/05/2015,225.153,1.5,13.2430555555556
04/06/2015,224.245,3.7222222222223,13.212962962963
04/07/2015,223.891,7.71296296296275,13.2685185185185
04/08/2015,225.242,29.3935185185185,13.6180555555556
04/09/2015,226.605,31.1342592592592,14.3402777777778
04/10/2015,228.172,30.7245370370373,11.9976851851852
04/11/2015,228.615,15.7326388888888,10.4548611111111
04/12/2015,227.768,0.31828703703694,10.1215277777778
04/13/2015,226.857,0,9.35069444444444
04/14/2015,226.22,0.6,11.4398148148148
04/15/2015,225.56,5.806712962963,13.4456018518519
04/16/2015,225.56206538,18,14.3275462962963
04/17/2015,227.311,25,15.5590277777778
04/18/2015,227.898,25.9965277777779,15.4409722222222
04/19/2015,227.774,8.85185185185163,13.3773148148148
04/20/2015,226.226,0,13.7025462962963
04/21/2015,226.037,13.2407407407407,14.6990740740741
04/22/2015,226.226,14.6018518518517,13.8726851851852
04/23/2015,227.1107,25,14.7604166666667
04/24/2015,227.311,22.1180555555555,15.4513888888889
04/25/2015,227.376,14.8981481481481,14.1458333333333
04/26/2015,226.163,0,13.3668981481482
04/27/2015,224.775,1.5,14.2546296296296
04/28/2015,223.45,2.54,16.7094907407407
04/29/2015,223.891,25.3738425925928,17.3414351851852
04/30/2015,224.901,27.6331018518516,15.2141203703704
05/01/2015,224.775,12.3619640306666,13.820297364
05/02/2015,223.26,0,13.564809158
05/03/2015,222.503,4.7380160339262,13.499590108
05/04/2015,221.216,0.0049361092962954,14.021139813
05/05/2015,221.62,19.7979477039259,15.122021778
05/06/2015,221.052,8.69047938992612,15.264553464
05/07/2015,222.188,27.9837494511481,14.835601303
05/08/2015,221.62,8.50177251892579,15.075846593
05/09/2015,221.304,10.8537887255926,14.511196133
05/10/2015,221.052,11.3043981481484,14.2210648148148
05/11/2015,219.878,1.03935185185178,14.6273148148148
05/12/2015,219.2,6.5925925925923,14.4398148148148
05/13/2015,218.902,10.3983886339262,13.847462708
05/14/2015,219.024,15.1274893700369,13.715452333
05/15/2015,218.78,10.8639374759259,13.68801155
05/16/2015,218.78,13.03061341,13.03061341
05/17/2015,218.658,11.1029255779631,12.514962615
05/18/2015,218.231,7.94794497337046,12.890074603
05/19/2015,219.268,26.0619915228146,14.059676708
05/20/2015,218.841,8.66249381937046,13.604623449
05/21/2015,218.536,9.80213544540733,13.332228038
05/22/2015,218.719,14.8376767015558,12.719621146
05/23/2015,219.024,15.6296296296294,12.099537037037
05/24/2015,217.926,3,11.5694444444444
05/25/2015,216.889,0,11.743905371
05/26/2015,216.889,15,13.414070646
05/27/2015,215.547,0,14.628836445
05/28/2015,214.215,0,14.630458781
05/29/2015,214.392,16.5266938921114,14.478082781
05/30/2015,214.392,15.501259289,15.501259289
05/31/2015,213.507,4.39418019144422,14.637235747
06/01/2015,212.091,0,13.97
06/02/2015,212.681,20.7787037037037,13.95
06/03/2015,212.563,16.3171296296297,17
06/04/2015,213.389,25.3301851851851,15.77
06/05/2015,214.451,29.7034259259258,15.34
06/06/2015,215.059,19.7711111111113,15.535
06/07/2015,214.693,12.1338888888887,16.37
06/08/2015,213.153,0.3,16.48
06/09/2015,212.7695,13.707175925926,18.1458333333333
06/10/2015,212.386,15.9886342592593,16.4325
06/11/2015,213.271,24.7681481481481,15.8908333333333
06/12/2015,213.684,23.3015740740741,15.79
06/13/2015,213.271,10.7034722222222,18.8979166666667
06/14/2015,212.268,3.49499999999986,15.7866666666667
06/15/2015,210.911,0.899722222222172,15.24
06/16/2015,210.616,12.2899074074076,17.07
06/17/2015,209.259,2.18979499148149,17.89581351
06/18/2015,208.438,8.2,14.7
06/19/2015,207.68,7.62685185185174,16.4
06/20/2015,207.9252,18.5,15.662037037037
06/21/2015,207.804514368643,13,14.396824437
06/22/2015,208.168518539347,19,14.786988765
06/23/2015,208.64988715703,22,16.428603962
06/24/2015,210.557,39.5615708811483,17.488505569
06/25/2015,211.867,33.0632287620371,17.901191725
06/26/2015,213.271,32.6061111111111,16.3561111111111
06/27/2015,213.979,25.7544444444444,17.56
06/28/2015,213.507,12.4769000180369,17.939862981
06/29/2015,212.032,0.428240740740804,17.5
06/30/2015,211.501,11.3541666666666,17.5
07/01/2015,210.675,7.93981481481489,17.5
07/02/2015,209.79,8.32840277777755,18.5714583333333
07/03/2015,210.498,26.1594308544448,17.96498641
07/04/2015,210.38,17.051313757259,18.417054498
07/05/2015,209.436,10.7443775791482,18.846229431
07/06/2015,208.152,5.03144221511111,18.920331104
07/07/2015,207.636,14.3703703703704,19
07/08/2015,206.891,11.0555555555556,18
07/09/2015,205.573,8.5,21.9
07/10/2015,205.057,8.5,20.733446986
07/11/2015,204.083,9.07175925925905,20.3449074074074
07/12/2015,203.396,11.1967592592595,19.1481481481482
07/13/2015,202.159,7.83796296296302,22.1550925925926
07/14/2015,202.381,21.5694444444442,19
07/15/2015,202.603,23.0094205624445,20.439976118
07/16/2015,202.547,19.7083333333332,20.3564814814815
07/17/2015,203.144,24.8897848432223,17.980062621
07/18/2015,203.167,19.9662037037037,19.7
